,eventDate,individualCount,decimalLatitude,decimalLongitude,day,month,year
214225,12/19/2020 0:00,30.0,-34.664265,-58.312286,19.0,12.0,2020.0
215779,11/25/2016 0:00,4.0,-31.871434999999998,-58.211575,25.0,11.0,2016.0
215824,2/9/2020 0:00,22.0,-32.16805,-58.485640000000004,9.0,2.0,2020.0
215951,12/20/2020 0:00,25.0,-32.71283,-58.151880000000006,20.0,12.0,2020.0
216134,12/29/2018 0:00,6.0,-33.06801,-56.464043000000004,29.0,12.0,2018.0
216318,2/9/2020 0:00,13.0,-35.78293,-62.924780000000005,9.0,2.0,2020.0
216801,11/30/2014 0:00,400.0,-28.105859999999996,-62.689730000000004,30.0,11.0,2014.0
217841,3/28/2018 0:00,1.0,-17.844425,-64.69201,28.0,3.0,2018.0
217921,11/16/2007 0:00,22.0,-28.767338,-58.021515,16.0,11.0,2007.0
218059,2/6/2020 0:00,60.0,-32.954809999999995,-60.627743,6.0,2.0,2020.0
218327,11/17/2013 0:00,5.0,-36.294113,-56.775604,17.0,11.0,2013.0
218611,12/11/2016 0:00,10.0,-34.608204,-58.35397,11.0,12.0,2016.0
219505,11/22/2018 0:00,1.0,-38.224266,-59.85171999999999,22.0,11.0,2018.0
219590,12/8/2019 0:00,12.0,-30.589863,-54.334717000000005,8.0,12.0,2019.0
219682,1/4/2017 0:00,30.0,-31.855808000000003,-59.659996,4.0,1.0,2017.0
220358,2/18/2011 0:00,1.0,-36.913418,-64.27019,18.0,2.0,2011.0
220439,1/3/2016 0:00,1.0,-38.656895,-59.005680000000005,3.0,1.0,2016.0
221038,12/31/2015 0:00,1.0,-38.502945000000004,-59.741875,31.0,12.0,2015.0
221061,1/9/2014 0:00,5.0,-38.658974,-59.518947999999995,9.0,1.0,2014.0
221441,12/19/2020 0:00,60.0,-34.469345000000004,-58.494965,19.0,12.0,2020.0
221855,12/3/2020 0:00,130.0,-37.42758,-61.75172,3.0,12.0,2020.0
222477,12/1/2016 0:00,1.0,-36.913418,-64.27019,1.0,12.0,2016.0
222570,2/27/2018 0:00,1.0,-31.431115999999996,-64.17761999999999,27.0,2.0,2018.0
223457,12/17/2018 0:00,2.0,-30.946945,-62.710278,17.0,12.0,2018.0
223538,11/21/2015 0:00,1.0,-30.945814000000002,-62.712364,21.0,11.0,2015.0
223626,1/7/2014 0:00,1.0,-38.084785,-58.487263,7.0,1.0,2014.0
224340,1/9/2018 0:00,1.0,-31.871434999999998,-58.211575,9.0,1.0,2018.0
224518,11/21/2020 0:00,15.0,-28.228802,-61.687416000000006,21.0,11.0,2020.0
224588,12/11/2020 0:00,6.0,-38.078734999999995,-61.170894999999994,11.0,12.0,2020.0
224636,1/17/2019 0:00,1.0,-38.221725,-59.85545,17.0,1.0,2019.0
224904,12/9/2010 0:00,40.0,-38.293335,-60.226665000000004,9.0,12.0,2010.0
224913,2/25/2020 0:00,1.0,-30.02427,-60.115128000000006,25.0,2.0,2020.0
225283,11/22/2017 0:00,1.0,-38.374503999999995,-60.738490000000006,22.0,11.0,2017.0
225748,7/30/2018 0:00,1.0,-27.597409999999996,-48.510406,30.0,7.0,2018.0
225774,7/28/2018 0:00,1.0,-32.6357,-62.25734,28.0,7.0,2018.0
226056,10/17/2018 0:00,1.0,-15.407195000000002,-55.83177,17.0,10.0,2018.0
226278,11/3/2016 0:00,1.0,-34.608204,-58.35397,3.0,11.0,2016.0
226608,11/3/2011 0:00,4.0,-38.286834999999996,-60.372665000000005,3.0,11.0,2011.0
226691,12/31/2015 0:00,2.0,-38.583690000000004,-59.690146999999996,31.0,12.0,2015.0
226701,11/18/2016 0:00,1.0,-38.580254,-59.418705,18.0,11.0,2016.0
227046,12/18/2020 0:00,30.0,-31.871434999999998,-58.211575,18.0,12.0,2020.0
227644,11/19/2017 0:00,1.0,-34.24168,-58.655964000000004,19.0,11.0,2017.0
228156,1/6/2020 0:00,72.0,-35.13493,-57.39069,6.0,1.0,2020.0
228316,12/4/2012 0:00,150.0,-32.962585,-57.35961999999999,4.0,12.0,2012.0
228560,12/9/2018 0:00,1.0,-30.945814000000002,-62.712364,9.0,12.0,2018.0
229428,11/29/2019 0:00,25.0,-31.797895,-60.480915,29.0,11.0,2019.0
229540,11/21/2020 0:00,54.0,-28.228802,-61.687416000000006,21.0,11.0,2020.0
229798,11/30/2019 0:00,50.0,-34.745754,-58.392952,30.0,11.0,2019.0
229955,10/12/2003 0:00,5.0,-31.728109999999997,-61.085865000000005,12.0,10.0,2003.0
229974,2/6/1999 0:00,20.0,-36.012745,-62.81845,6.0,2.0,1999.0
230726,11/21/2015 0:00,1.0,-30.945814000000002,-62.712364,21.0,11.0,2015.0
231127,11/10/2015 0:00,30.0,-33.952971999999995,-55.887066000000004,10.0,11.0,2015.0
231244,1/8/2014 0:00,1.0,-38.45816,-58.760635,8.0,1.0,2014.0
231551,2/20/1983 0:00,700.0,-17.780163,-63.169765000000005,20.0,2.0,1983.0
231653,12/5/2011 0:00,300.0,-33.260059999999996,-57.104015000000004,5.0,12.0,2011.0
232404,11/11/1995 0:00,3.0,-36.294113,-56.775604,11.0,11.0,1995.0
233540,2/16/2020 0:00,5.0,-33.24612,-62.87933,16.0,2.0,2020.0
233859,12/27/2017 0:00,1.0,-36.99512,-57.16005,27.0,12.0,2017.0
234398,12/19/2020 0:00,10.0,-31.871434999999998,-58.211575,19.0,12.0,2020.0
234402,2/1/2016 0:00,200.0,-33.3995,-57.030167000000006,1.0,2.0,2016.0
234477,1/16/2010 0:00,1.0,-34.608204,-58.35397,16.0,1.0,2010.0
234500,12/5/2020 0:00,38.0,-34.451584000000004,-57.71674300000001,5.0,12.0,2020.0
234534,2/13/2020 0:00,6.0,-29.621048,-62.18637,13.0,2.0,2020.0
235677,2/28/2019 0:00,1.0,-38.4333,-58.2167,28.0,2.0,2019.0
235862,12/26/2018 0:00,35.0,-33.370995,-56.513016,26.0,12.0,2018.0
236533,12/19/2020 0:00,25.0,-34.873290000000004,-57.891212,19.0,12.0,2020.0
236704,12/29/2016 0:00,1.0,-38.177006,-59.006282999999996,29.0,12.0,2016.0
236730,12/10/2019 0:00,1.0,-34.462740000000004,-57.838455,10.0,12.0,2019.0
237367,12/24/2020 0:00,10.0,-37.561775,-61.29067,24.0,12.0,2020.0
237636,12/13/2020 0:00,1.0,-30.860609999999998,-62.46524,13.0,12.0,2020.0
239314,12/8/2020 0:00,2.0,-31.306602,-64.23173,8.0,12.0,2020.0
239431,12/5/2019 0:00,30.0,-26.421004999999997,-61.387496999999996,5.0,12.0,2019.0
240423,11/8/2019 0:00,600.0,-17.475517,-63.718180000000004,8.0,11.0,2019.0
241044,11/1/2013 0:00,1.0,-19.267315,-63.195009999999996,1.0,11.0,2013.0
241136,12/24/2018 0:00,11.0,-36.513203000000004,-63.73669399999999,24.0,12.0,2018.0
241715,11/14/2020 0:00,35.0,-29.383353999999997,-60.214664,14.0,11.0,2020.0
242853,4/28/2017 0:00,3.0,-23.926327,-64.29460999999999,28.0,4.0,2017.0
243408,3/19/2017 0:00,2.0,-31.013807,-62.668934,19.0,3.0,2017.0
243651,12/11/2019 0:00,8.0,-35.13493,-57.39069,11.0,12.0,2019.0
243744,11/28/2015 0:00,1.0,-36.43436,-56.933597999999996,28.0,11.0,2015.0
244087,11/14/2010 0:00,100.0,-33.145576,-58.049544999999995,14.0,11.0,2010.0
244492,12/16/2019 0:00,2.0,-33.126995,-64.26475500000001,16.0,12.0,2019.0
245085,3/3/2013 0:00,20.0,-32.66165,-62.126312,3.0,3.0,2013.0
245475,2/9/2020 0:00,2.0,-33.597393,-59.8109,9.0,2.0,2020.0
246879,12/29/2019 0:00,20.0,-31.871434999999998,-58.211575,29.0,12.0,2019.0
247308,11/11/2020 0:00,30.0,-37.972747999999996,-61.34779,11.0,11.0,2020.0
247817,12/7/2020 0:00,1.0,-24.186514000000003,-55.279132999999995,7.0,12.0,2020.0
247871,12/25/2018 0:00,1.0,-34.377247,-58.740543,25.0,12.0,2018.0
247890,3/10/2018 0:00,1.0,-17.90173,-63.316309999999994,10.0,3.0,2018.0
247981,10/21/1997 0:00,1.0,-13.915,-64.98055,21.0,10.0,1997.0
248042,11/18/2019 0:00,100.0,-34.921696000000004,-57.954356999999995,18.0,11.0,2019.0
248232,12/13/2019 0:00,40.0,-34.87437,-63.1933,13.0,12.0,2019.0
248262,11/21/2015 0:00,1.0,-38.656895,-59.005680000000005,21.0,11.0,2015.0
248353,1/6/2019 0:00,10.0,-32.64776,-60.12223,6.0,1.0,2019.0
248938,2/27/2019 0:00,1.0,-38.264862,-59.7481,27.0,2.0,2019.0
249594,1/18/2008 0:00,10.0,-36.584,-64.18324,18.0,1.0,2008.0
250369,3/18/2018 0:00,8500.0,-13.763229,-66.09843000000001,18.0,3.0,2018.0
250375,11/28/2015 0:00,4.0,-36.426505999999996,-56.876328,28.0,11.0,2015.0
250398,2/18/2017 0:00,20.0,-34.400402,-58.73275,18.0,2.0,2017.0
251444,3/24/2002 0:00,2.0,-33.155,-63.54183199999999,24.0,3.0,2002.0
251697,3/24/2002 0:00,2.0,-33.155,-63.54183199999999,24.0,3.0,2002.0
251839,1/30/2019 0:00,5.0,-32.35202,-66.583336,30.0,1.0,2019.0
252405,12/6/2016 0:00,5.0,-35.302209999999995,-57.205555000000004,6.0,12.0,2016.0
253400,12/31/2015 0:00,1.0,-38.502945000000004,-59.741875,31.0,12.0,2015.0
254070,2/12/2018 0:00,60.0,-35.935833,-59.155409999999996,12.0,2.0,2018.0
254218,12/11/2016 0:00,1.0,-32.443000000000005,-63.437805000000004,11.0,12.0,2016.0
254538,1/20/2001 0:00,20.0,-37.00372,-60.36614,20.0,1.0,2001.0
254628,1/17/2020 0:00,1.0,-35.39066,-57.14751,17.0,1.0,2020.0
254929,1/22/2006 0:00,3.0,-32.880404999999996,-58.560577,22.0,1.0,2006.0
255871,10/26/2014 0:00,1.0,-24.930439,-63.654137,26.0,10.0,2014.0
257593,12/7/2019 0:00,1.0,-38.74087,-62.891365,7.0,12.0,2019.0
257779,11/1/2018 0:00,4.0,-25.034912,-63.989178,1.0,11.0,2018.0
257781,1/30/2019 0:00,25.0,-35.234962,-57.273617,30.0,1.0,2019.0
258166,1/10/2019 0:00,3.0,-33.152640000000005,-64.35699,10.0,1.0,2019.0
258195,11/18/2019 0:00,120.0,-35.018394,-57.60145,18.0,11.0,2019.0
258552,11/15/2006 0:00,2.0,-33.7365,-59.00201800000001,15.0,11.0,2006.0
258558,5/4/2019 0:00,1.0,-27.98225,-66.202,4.0,5.0,2019.0
259256,12/29/2018 0:00,5.0,-34.608204,-58.35397,29.0,12.0,2018.0
259275,11/12/2016 0:00,14.0,-31.871434999999998,-58.211575,12.0,11.0,2016.0
259344,2/27/2017 0:00,60.0,-34.541416,-58.69761,27.0,2.0,2017.0
259354,12/19/2020 0:00,30.0,-34.664265,-58.312286,19.0,12.0,2020.0
260226,1/8/2020 0:00,3.0,-38.272434000000004,-60.43884,8.0,1.0,2020.0
260423,2/16/2020 0:00,4.0,-31.871434999999998,-58.211575,16.0,2.0,2020.0
260727,11/20/2020 0:00,4.0,-36.50958,-63.94390500000001,20.0,11.0,2020.0
261065,12/11/2016 0:00,5.0,-31.941832,-60.652138,11.0,12.0,2016.0
261085,2/4/2019 0:00,2.0,-34.279835,-55.206165000000006,4.0,2.0,2019.0
261282,1/14/2018 0:00,17.0,-37.73692,-63.525826,14.0,1.0,2018.0
261655,2/11/2020 0:00,3.0,-2.500655,-79.58393000000001,11.0,2.0,2020.0
261789,11/17/2019 0:00,1.0,-35.557790000000004,-57.39834200000001,17.0,11.0,2019.0
262014,12/11/2018 0:00,1.0,-38.85431,-59.99945400000001,11.0,12.0,2018.0
263161,11/28/2015 0:00,4.0,-36.426505999999996,-56.876328,28.0,11.0,2015.0
263358,11/27/2020 0:00,50.0,-30.770113000000002,-63.77164499999999,27.0,11.0,2020.0
263562,11/18/2020 0:00,1.0,-31.495404999999998,-61.026474,18.0,11.0,2020.0
263702,2/13/2020 0:00,1.0,-36.844727,-57.674076,13.0,2.0,2020.0
263957,1/11/2020 0:00,4.0,-34.230717,-55.4196,11.0,1.0,2020.0
263980,11/11/2019 0:00,1.0,-38.286834999999996,-60.372665000000005,11.0,11.0,2019.0
264046,1/27/2006 0:00,1.0,-33.56081,-65.00647,27.0,1.0,2006.0
264216,12/10/2017 0:00,20.0,-31.642113000000002,-59.121990000000004,10.0,12.0,2017.0
264324,12/15/2020 0:00,50.0,-34.214752000000004,-59.518154,15.0,12.0,2020.0
264430,11/28/2015 0:00,3.0,-35.234962,-57.273617,28.0,11.0,2015.0
264554,12/27/2019 0:00,1.0,-36.133553000000006,-59.19048299999999,27.0,12.0,2019.0
264712,12/15/2020 0:00,90.0,-24.420681,-64.80093000000001,15.0,12.0,2020.0
264722,11/16/2018 0:00,1.0,-34.833667999999996,-64.8435,16.0,11.0,2018.0
265517,1/2/2014 0:00,6.0,-38.212288,-59.181976,2.0,1.0,2014.0
265664,12/3/2017 0:00,52.0,-34.606384000000006,-58.435795,3.0,12.0,2017.0
265780,2/21/2020 0:00,1.0,-33.19113,-63.966618000000004,21.0,2.0,2020.0
266093,11/16/2020 0:00,1.0,-34.62,-58.43557,16.0,11.0,2020.0
266752,11/6/2016 0:00,50.0,-37.744385,-57.42699399999999,6.0,11.0,2016.0
266846,11/30/2019 0:00,17.0,-30.903433000000003,-62.654755,30.0,11.0,2019.0
266867,1/7/2020 0:00,1.0,-38.63917,-59.04619,7.0,1.0,2020.0
267071,3/1/2020 0:00,3.0,-32.63792,-62.24612,1.0,3.0,2020.0
268236,2/16/2020 0:00,4.0,-31.957696999999996,-63.59265,16.0,2.0,2020.0
268412,11/28/2015 0:00,4.0,-36.426505999999996,-56.876328,28.0,11.0,2015.0
268628,11/15/2020 0:00,2.0,-34.18428,-62.52939,15.0,11.0,2020.0
270077,3/3/2016 0:00,1.0,-30.311543,-61.235603000000005,3.0,3.0,2016.0
270150,12/13/2016 0:00,60.0,-33.14094,-57.1526,13.0,12.0,2016.0
271031,1/10/2020 0:00,3.0,-34.21772,-54.960705000000004,10.0,1.0,2020.0
271111,2/9/2020 0:00,13.0,-35.78293,-62.924780000000005,9.0,2.0,2020.0
272011,11/28/2014 0:00,20.0,-31.871434999999998,-58.211575,28.0,11.0,2014.0
272666,12/27/2019 0:00,6.0,-33.377705,-56.06143,27.0,12.0,2019.0
273264,1/24/2019 0:00,1.0,-33.11527,-64.301125,24.0,1.0,2019.0
273383,4/13/2008 0:00,1.0,-0.6746949999999999,-77.60136999999999,13.0,4.0,2008.0
273494,4/19/2017 0:00,3.0,-0.641894,-77.80430600000001,19.0,4.0,2017.0
274581,1/7/2018 0:00,1.0,-34.736664000000005,-55.316390000000006,7.0,1.0,2018.0
274700,2/22/2016 0:00,16.0,-36.45346,-64.27985,22.0,2.0,2016.0
274805,11/15/2020 0:00,200.0,-34.524822,-58.46524399999999,15.0,11.0,2020.0
274808,2/4/2016 0:00,1.0,-38.634907,-59.05805,4.0,2.0,2016.0
274895,10/28/2017 0:00,1.0,-33.467777000000005,-58.6825,28.0,10.0,2017.0
274962,12/10/2016 0:00,181.0,-35.32458,-57.201603000000006,10.0,12.0,2016.0
275879,1/17/2016 0:00,1.0,-38.213207000000004,-58.961830000000006,17.0,1.0,2016.0
275922,11/18/2015 0:00,26.0,-31.7806,-63.6663,18.0,11.0,2015.0
275995,12/6/2009 0:00,250.0,-33.26065,-57.097664,6.0,12.0,2009.0
276436,11/6/2020 0:00,8.0,-30.776333,-63.46461,6.0,11.0,2020.0
276814,12/14/2017 0:00,1.0,-36.469093,-58.215076,14.0,12.0,2017.0
276954,2/19/2020 0:00,5.0,-32.7058,-62.027325,19.0,2.0,2020.0
276971,2/3/2017 0:00,1.0,-38.081272,-59.31235,3.0,2.0,2017.0
277934,11/30/2019 0:00,300.0,-34.513946999999995,-58.4702,30.0,11.0,2019.0
278670,11/30/2019 0:00,50.0,-34.53651,-58.468098,30.0,11.0,2019.0
278692,1/31/2015 0:00,200.0,-37.245779999999996,-60.809177000000005,31.0,1.0,2015.0
278948,11/18/2016 0:00,1.0,-38.580254,-59.418705,18.0,11.0,2016.0
279034,11/19/2016 0:00,70.0,-38.538746,-58.691517000000005,19.0,11.0,2016.0
279163,1/4/2020 0:00,1.0,-30.185612,-61.18818,4.0,1.0,2020.0
279363,2/10/2019 0:00,1.0,-38.6008,-58.945465000000006,10.0,2.0,2019.0
279755,1/17/2019 0:00,2.0,-38.168343,-59.926052,17.0,1.0,2019.0
280592,12/1/2020 0:00,35.0,-24.734104000000002,-64.20578,1.0,12.0,2020.0
281240,2/2/2015 0:00,2.0,-30.945814000000002,-62.712364,2.0,2.0,2015.0
281427,2/19/2017 0:00,2.0,-36.356987,-63.942886,19.0,2.0,2017.0
281519,4/12/2016 0:00,5.0,-25.08739,-64.062,12.0,4.0,2016.0
282031,10/27/2018 0:00,1.0,-12.679627,-68.71200999999999,27.0,10.0,2018.0
282129,3/4/2015 0:00,19.0,-38.03839,-59.36061,4.0,3.0,2015.0
282165,12/8/2019 0:00,1.0,-34.562129999999996,-58.42572,8.0,12.0,2019.0
282463,11/25/2019 0:00,7.0,-32.581757,-63.808533,25.0,11.0,2019.0
282604,11/12/2018 0:00,500.0,-23.155258,-63.698032,12.0,11.0,2018.0
283245,11/9/2019 0:00,60.0,-31.270046,-60.62696999999999,9.0,11.0,2019.0
283896,12/10/2016 0:00,5.0,-34.44435,-57.72812,10.0,12.0,2016.0
283917,11/16/2019 0:00,4.0,-30.544040000000003,-61.98737,16.0,11.0,2019.0
284472,1/19/2020 0:00,15.0,-32.642082,-62.22191,19.0,1.0,2020.0
286036,12/14/2018 0:00,25.0,-30.958309999999997,-62.707714,14.0,12.0,2018.0
286586,11/18/2015 0:00,26.0,-31.7806,-63.6663,18.0,11.0,2015.0
287046,5/1/2010 0:00,1.0,-27.415556,-55.95457,1.0,5.0,2010.0
287133,1/6/2014 0:00,5.0,-38.08645,-58.499573,6.0,1.0,2014.0
287289,12/8/2018 0:00,6.0,-32.328926,-63.26529,8.0,12.0,2018.0
287752,11/16/2019 0:00,4.0,-34.286983,-55.26755,16.0,11.0,2019.0
288030,11/28/2018 0:00,1.0,-38.257652,-60.398132,28.0,11.0,2018.0
288742,1/20/2017 0:00,1.0,-36.18391,-63.94145,20.0,1.0,2017.0
288894,12/7/2019 0:00,1.0,-38.74087,-62.891365,7.0,12.0,2019.0
289202,12/27/2016 0:00,1.0,-31.411615,-62.198322,27.0,12.0,2016.0
289452,11/20/2019 0:00,1.0,-12.50404,-69.17196,20.0,11.0,2019.0
289507,9/25/2016 0:00,50.0,-30.636946000000002,-59.958275,25.0,9.0,2016.0
289775,11/8/2020 0:00,5.0,-34.451584000000004,-57.71674300000001,8.0,11.0,2020.0
290373,1/5/2019 0:00,60.0,-37.912914,-60.495617,5.0,1.0,2019.0
290790,10/15/2006 0:00,25.0,-28.203953000000002,-59.372925,15.0,10.0,2006.0
291058,2/24/2019 0:00,40.0,-33.136208,-64.34682,24.0,2.0,2019.0
291770,3/7/2020 0:00,40.0,-31.159298,-63.416615,7.0,3.0,2020.0
291885,12/13/2020 0:00,1.0,-30.860609999999998,-62.46524,13.0,12.0,2020.0
292442,12/7/2018 0:00,200.0,-28.431988,-65.08966,7.0,12.0,2018.0
292562,1/7/2020 0:00,1.0,-38.415737,-58.729369999999996,7.0,1.0,2020.0
293057,2/28/2020 0:00,1.0,-29.621048,-62.18637,28.0,2.0,2020.0
293264,2/12/2018 0:00,1.0,-17.463434,-63.65951999999999,12.0,2.0,2018.0
293396,1/24/2016 0:00,2.0,-38.667190000000005,-58.996883,24.0,1.0,2016.0
293490,12/17/2014 0:00,2.0,-31.2785,-56.019165,17.0,12.0,2014.0
294314,11/26/2007 0:00,1.0,-24.96396,-63.857174,26.0,11.0,2007.0
294430,12/7/2016 0:00,1.0,-33.542970000000004,-58.794212,7.0,12.0,2016.0
294797,12/13/2020 0:00,1.0,-30.860609999999998,-62.46524,13.0,12.0,2020.0
295202,12/11/2016 0:00,1.0,-32.443000000000005,-63.437805000000004,11.0,12.0,2016.0
295882,1/10/2020 0:00,2.0,-35.814575,-64.27020999999999,10.0,1.0,2020.0
296959,12/10/2017 0:00,20.0,-31.642113000000002,-59.121990000000004,10.0,12.0,2017.0
297738,1/8/2006 0:00,30.0,-33.269740000000006,-57.09333,8.0,1.0,2006.0
298085,3/6/2007 0:00,75.0,-17.868,-63.191,6.0,3.0,2007.0
298527,2/16/2020 0:00,20.0,-37.60341,-59.40752,16.0,2.0,2020.0
298922,1/12/2020 0:00,2.0,-31.871434999999998,-58.211575,12.0,1.0,2020.0
298947,11/9/2016 0:00,2.0,-36.176704,-63.93865,9.0,11.0,2016.0
299151,11/13/2018 0:00,2.0,-33.347565,-58.579227,13.0,11.0,2018.0
299229,1/31/2019 0:00,1.0,-34.572025,-58.416430000000005,31.0,1.0,2019.0
299620,12/1/2020 0:00,35.0,-24.734104000000002,-64.20578,1.0,12.0,2020.0
300427,2/29/2008 0:00,2.0,-17.94836,-63.160571999999995,29.0,2.0,2008.0
300967,1/22/2019 0:00,400.0,-36.203509999999994,-57.749207,22.0,1.0,2019.0
301330,3/1/2020 0:00,23.0,-31.524573999999998,-60.472927,1.0,3.0,2020.0
301363,12/3/2020 0:00,130.0,-37.42758,-61.75172,3.0,12.0,2020.0
301436,11/17/2019 0:00,3.0,-31.918074,-63.675728,17.0,11.0,2019.0
301714,12/28/2020 0:00,7.0,-37.785152000000004,-63.093540000000004,28.0,12.0,2020.0
302493,1/1/2016 0:00,1.0,-38.08334,-58.47773000000001,1.0,1.0,2016.0
303184,11/12/2018 0:00,500.0,-23.155258,-63.698032,12.0,11.0,2018.0
303532,2/3/2017 0:00,1.0,-34.160652,-59.976414,3.0,2.0,2017.0
304465,11/17/2015 0:00,1.0,-0.33,-78.44225,17.0,11.0,2015.0
305127,1/9/2018 0:00,1.0,-31.871434999999998,-58.211575,9.0,1.0,2018.0
305916,2/9/2020 0:00,13.0,-35.78293,-62.924780000000005,9.0,2.0,2020.0
306055,3/22/2012 0:00,4.0,-24.595167,-65.08022,22.0,3.0,2012.0
306224,12/3/2011 0:00,4.0,-32.834666999999996,-57.517666000000006,3.0,12.0,2011.0
306292,2/21/2017 0:00,2.0,-26.739862,-65.77171,21.0,2.0,2017.0
306668,4/4/2017 0:00,1.0,-32.19338,-53.751000000000005,4.0,4.0,2017.0
307071,2/11/2020 0:00,3.0,-24.433567,-64.8499,11.0,2.0,2020.0
307086,12/24/2018 0:00,1.0,-27.603119,-62.02689,24.0,12.0,2018.0
307986,12/21/2020 0:00,50.0,-36.32172,-56.772774,21.0,12.0,2020.0
308215,10/26/2014 0:00,1.0,-24.930439,-63.654137,26.0,10.0,2014.0
309194,10/11/2020 0:00,1.0,-32.17821,-57.237663,11.0,10.0,2020.0
309262,12/12/2020 0:00,103.0,-37.907641999999996,-61.265643999999995,12.0,12.0,2020.0
309381,12/23/2018 0:00,1.0,-32.243347,-63.643480000000004,23.0,12.0,2018.0
309446,2/19/2018 0:00,300.0,-31.871434999999998,-58.211575,19.0,2.0,2018.0
309909,12/20/2015 0:00,1.0,-31.620132,-62.699253000000006,20.0,12.0,2015.0
309957,1/10/2020 0:00,1.0,-38.257652,-60.398132,10.0,1.0,2020.0
310346,12/19/2015 0:00,1.0,-38.544290000000004,-58.885490000000004,19.0,12.0,2015.0
310525,12/21/2019 0:00,536.0,-34.608204,-58.35397,21.0,12.0,2019.0
310854,1/10/2017 0:00,1.0,-38.634907,-59.05805,10.0,1.0,2017.0
311292,12/12/2018 0:00,2.0,-33.610554,-62.591390000000004,12.0,12.0,2018.0
312369,11/29/1973 0:00,20.0,-37.431340000000006,-57.19206,29.0,11.0,1973.0
312589,1/8/2016 0:00,100.0,-33.4013,-57.030359999999995,8.0,1.0,2016.0
312787,11/30/2019 0:00,8.0,-34.742504,-58.536590000000004,30.0,11.0,2019.0
313015,11/21/2015 0:00,1.0,-38.656895,-59.005680000000005,21.0,11.0,2015.0
313520,12/28/2019 0:00,2.0,-34.758198,-55.36229300000001,28.0,12.0,2019.0
313566,11/10/2019 0:00,6.0,-32.834666999999996,-57.517666000000006,10.0,11.0,2019.0
313853,1/27/2019 0:00,50.0,-34.113678,-55.32001999999999,27.0,1.0,2019.0
313995,11/19/2017 0:00,1.0,-36.297344,-56.77281,19.0,11.0,2017.0
314037,2/18/2020 0:00,1.0,-34.563297,-58.41896,18.0,2.0,2020.0
314136,12/19/2020 0:00,60.0,-34.469345000000004,-58.494965,19.0,12.0,2020.0
314150,11/29/2017 0:00,80.0,-31.013807,-62.668934,29.0,11.0,2017.0
314627,12/29/2018 0:00,11.0,-38.494071999999996,-58.60694,29.0,12.0,2018.0
314772,1/3/2016 0:00,6.0,-38.597782,-58.83116,3.0,1.0,2016.0
314941,12/17/2010 0:00,30.0,-38.266335,-60.399666,17.0,12.0,2010.0
315440,12/1/2020 0:00,5.0,-31.918282,-63.678516,1.0,12.0,2020.0
315665,11/18/2017 0:00,5.0,-34.608204,-58.35397,18.0,11.0,2017.0
315880,1/8/2019 0:00,10.0,-38.242779999999996,-59.78181,8.0,1.0,2019.0
316136,2/18/2002 0:00,200.0,-37.00372,-60.36614,18.0,2.0,2002.0
316336,12/18/2019 0:00,1.0,-31.376265000000004,-54.31191,18.0,12.0,2019.0
316584,11/26/2014 0:00,1.0,-35.979347,-57.450430000000004,26.0,11.0,2014.0
317030,3/6/2015 0:00,50.0,-36.85346,-60.07204,6.0,3.0,2015.0
317176,12/29/2018 0:00,2.0,-34.595287,-58.37489300000001,29.0,12.0,2018.0
318184,1/2/2016 0:00,3.0,-38.34621,-58.901737,2.0,1.0,2016.0
318399,11/18/2017 0:00,5.0,-34.608204,-58.35397,18.0,11.0,2017.0
318449,11/19/2004 0:00,2.0,-36.294113,-56.775604,19.0,11.0,2004.0
318680,11/14/2008 0:00,1.0,-25.799988,-64.966675,14.0,11.0,2008.0
318692,12/21/2019 0:00,100.0,-34.608204,-58.35397,21.0,12.0,2019.0
319145,11/15/2018 0:00,7.0,-34.19895,-58.881783,15.0,11.0,2018.0
319660,2/20/2020 0:00,2.0,-33.669933,-61.420733999999996,20.0,2.0,2020.0
319880,11/15/2017 0:00,2.0,-34.581367,-58.48406,15.0,11.0,2017.0
320146,11/27/2015 0:00,2.0,-36.294113,-56.775604,27.0,11.0,2015.0
320306,2/9/2020 0:00,2.0,-33.597393,-59.8109,9.0,2.0,2020.0
321200,11/25/2019 0:00,4.0,-33.373146000000006,-56.51549,25.0,11.0,2019.0
321267,2/16/2018 0:00,15.0,-33.870914,-55.47911,16.0,2.0,2018.0
321416,12/23/2018 0:00,1.0,-38.570293,-59.000618,23.0,12.0,2018.0
321687,11/21/2020 0:00,54.0,-28.228802,-61.687416000000006,21.0,11.0,2020.0
321863,12/12/2018 0:00,31.0,-32.93273,-63.934174,12.0,12.0,2018.0
321870,12/10/2018 0:00,1.0,-34.702812,-56.536094999999996,10.0,12.0,2018.0
322004,1/18/2017 0:00,2.0,-36.90214,-64.26585,18.0,1.0,2017.0
323538,11/23/2018 0:00,2.0,-30.211082,-61.179264,23.0,11.0,2018.0
323862,11/12/2016 0:00,12.0,-31.871434999999998,-58.211575,12.0,11.0,2016.0
324009,12/15/2019 0:00,1.0,-34.801390000000005,-62.09366,15.0,12.0,2019.0
324239,12/23/2018 0:00,4.0,-34.326168,-62.528636999999996,23.0,12.0,2018.0
324357,12/20/2020 0:00,1.0,-32.83272,-58.097435,20.0,12.0,2020.0
324420,2/3/2019 0:00,5.0,-30.945814000000002,-62.712364,3.0,2.0,2019.0
324427,7/25/2016 0:00,1.0,-2.486772,-79.61163,25.0,7.0,2016.0
